,Worldwide Gross,Production Budget,Runtime,Wknd 1 # Theaters,Critic Rate,Audience Rate,genre_Adventure,genre_Black Comedy,genre_Comedy,genre_Concert/Performance,genre_Documentary,genre_Drama,genre_Horror,genre_Musical,genre_Romantic Comedy,genre_Thriller/Suspense,genre_Western,mpaa_NC-17,mpaa_PG,mpaa_PG-13,mpaa_R,release_season_Spring,release_season_Summer,release_season_Winter
1648,123709460,14500000,115.0,3355.0,63,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1649,147542381,14500000,120.0,1276.0,72,77,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1650,159157447,14400000,130.0,2071.0,95,94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1651,432645872,14000000,119.0,1325.0,62,68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1652,320100000,14000000,120.0,758.0,78,71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1653,384519665,14000000,116.0,10.0,92,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1654,139700000,14000000,165.0,295.0,71,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1655,239606210,14000000,108.0,2837.0,11,38,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1656,70001698,14000000,144.0,4.0,90,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1657,155056263,14000000,97.0,1387.0,75,81,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1658,102836002,14000000,101.0,2534.0,57,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1659,82925064,14000000,93.0,2816.0,41,48,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1660,35856053,14000000,132.0,3.0,75,67,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1661,35579177,14000000,111.0,2132.0,31,76,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1662,34729091,14000000,104.0,1108.0,63,63,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1663,115592104,14000000,105.0,4.0,51,51,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1664,22815460,14000000,97.0,2159.0,61,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1665,12452601,14000000,93.0,2880.0,14,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1666,11166615,14000000,86.0,3014.0,25,47,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1667,25187026,14000000,149.0,5.0,98,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1668,1755212,14000000,90.0,45.0,55,78,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1669,623292,14000000,149.0,2.0,74,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1670,177012173,13900000,134.0,5.0,87,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1671,33035736,13500000,109.0,1480.0,82,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1672,892506,13500000,105.0,16.0,46,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1673,7229933,13300000,108.0,4.0,85,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1674,54323210,13200000,84.0,2175.0,10,55,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1675,123922370,13000000,120.0,785.0,89,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1676,331266710,13000000,108.0,18.0,87,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1677,99034125,13000000,105.0,3105.0,64,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1678,73789030,13000000,109.0,3047.0,43,82,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1679,118590627,13000000,87.0,2962.0,77,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1680,50445860,13000000,100.0,2253.0,69,65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1681,73180297,13000000,82.0,2087.0,18,47,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1682,44726644,13000000,100.0,1387.0,40,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1683,54837234,13000000,102.0,4.0,78,79,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1684,42174545,13000000,89.0,3230.0,49,47,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1685,27979399,13000000,83.0,1989.0,15,50,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1686,27066941,13000000,91.0,2149.0,41,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1687,42195766,13000000,93.0,2771.0,26,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1688,37065887,13000000,110.0,4.0,93,86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1689,32848185,13000000,102.0,5.0,95,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1690,18733666,13000000,117.0,2160.0,39,32,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1691,33069303,13000000,103.0,4.0,86,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1692,36226429,13000000,113.0,4.0,94,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1693,67867998,13000000,101.0,5.0,91,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1694,6276869,13000000,100.0,1522.0,70,53,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1695,4857374,13000000,120.0,2.0,87,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1696,3260555,13000000,111.0,1605.0,60,60,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1697,11831131,13000000,96.0,350.0,51,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1698,23014027,13000000,100.0,7.0,72,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1699,12986189,13000000,91.0,427.0,19,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1700,6459183,13000000,87.0,8.0,90,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1701,69821476,12800000,96.0,2507.0,94,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1702,50012562,12700000,115.0,1.0,40,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1703,46370970,12500000,105.0,2670.0,72,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1704,23367586,12500000,117.0,15.0,79,86,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1705,12309980,12500000,117.0,1254.0,92,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1706,11826980,12500000,96.0,11.0,67,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1707,4360548,12500000,90.0,4.0,80,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1708,2272186,12500000,108.0,7.0,38,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1709,1100287,12500000,108.0,11.0,4,52,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1710,81972846,12300000,69.0,1395.0,70,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,470700000,12000000,124.0,409.0,97,90,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1712,400214478,12000000,121.0,664.0,87,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1713,307166834,12000000,125.0,3173.0,81,85,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1714,234723148,12000000,95.0,2507.0,61,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1715,113373764,12000000,122.0,2015.0,53,79,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1716,100919111,12000000,100.0,2417.0,47,67,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1717,79817937,12000000,93.0,1667.0,26,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1718,107217396,12000000,86.0,1750.0,45,57,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1719,82497035,12000000,101.0,3039.0,25,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1720,110989157,12000000,103.0,2467.0,19,83,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1721,123681790,12000000,106.0,2907.0,67,79,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1722,103028188,12000000,87.0,3055.0,28,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1723,74727492,12000000,155.0,1370.0,87,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1724,98963392,12000000,97.0,4.0,92,89,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1725,85512300,12000000,109.0,3031.0,56,48,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1726,41924774,12000000,89.0,2461.0,58,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1727,57577765,12000000,97.0,2436.0,22,43,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1728,32700439,12000000,95.0,2730.0,76,72,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1729,25514848,12000000,101.0,979.0,86,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1730,32248241,12000000,106.0,2893.0,35,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1731,24761360,12000000,114.0,4.0,91,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1732,22750356,12000000,94.0,8.0,80,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1733,89177486,12000000,123.0,175.0,69,81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1734,17475475,12000000,113.0,9.0,84,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1735,35830713,12000000,100.0,197.0,86,62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1736,10026255,12000000,143.0,757.0,18,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1737,6200000,12000000,113.0,493.0,41,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1738,5295909,12000000,97.0,1122.0,56,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1739,29549145,12000000,142.0,1.0,91,80,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1740,12079308,12000000,100.0,7.0,69,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1741,1188194,12000000,106.0,5.0,63,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1742,1200346,12000000,103.0,4.0,22,29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1743,557545,12000000,111.0,5.0,70,60,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1744,196857,12000000,140.0,1.0,92,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1745,310946,12000000,95.0,5.0,32,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1746,622273,12000000,86.0,104.0,14,46,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1747,20122558,12000000,135.0,1.0,42,74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1748,6553186,12000000,113.0,17.0,64,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1749,87793,12000000,113.0,2.0,33,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1750,81897,11900000,91.0,2.0,26,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1751,99930262,11500000,97.0,2912.0,11,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1752,148168459,11000000,111.0,1511.0,85,77,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1753,111859493,11000000,197.0,17.0,81,88,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1754,129262388,11000000,115.0,4.0,90,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1755,78356170,11000000,106.0,2907.0,35,61,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1756,62076141,11000000,113.0,5.0,97,88,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1757,39984023,11000000,110.0,1591.0,58,78,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1758,56758138,11000000,107.0,258.0,54,79,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1759,25116103,11000000,86.0,2062.0,6,38,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1760,56178935,11000000,99.0,2.0,79,66,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1761,13719474,11000000,87.0,2022.0,11,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1762,32943247,11000000,104.0,4.0,94,74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1763,21502976,11000000,89.0,1387.0,72,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1764,13000959,11000000,118.0,5.0,90,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1765,229653,11000000,111.0,12.0,51,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1766,484873045,10800000,110.0,4.0,74,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1767,34409206,10600000,88.0,1700.0,4,30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1768,261364,10600000,98.0,3.0,20,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1769,792965326,10500000,114.0,1101.0,98,72,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1770,225933435,10000000,126.0,7.0,97,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1771,187281115,10000000,92.0,3245.0,39,46,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1772,63465522,10000000,95.0,2222.0,38,55,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1773,52293000,10000000,119.0,635.0,90,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1774,120678444,10000000,97.0,3002.0,58,52,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1775,134639780,10000000,122.0,27.0,78,79,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1776,41004412,10000000,92.0,2022.0,60,85,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1777,58939035,10000000,91.0,2944.0,45,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1778,68220952,10000000,97.0,2671.0,27,39,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1779,35073978,10000000,90.0,1495.0,69,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1780,63354114,10000000,80.0,2809.0,52,43,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1781,90384306,10000000,122.0,1573.0,64,59,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1782,43948865,10000000,125.0,1269.0,67,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1783,83593107,10000000,103.0,1.0,73,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1784,68541786,10000000,92.0,2735.0,63,80,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1785,29161114,10000000,107.0,2246.0,6,49,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1786,54104225,10000000,97.0,2766.0,13,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1787,39803818,10000000,93.0,2451.0,10,23,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1788,25697647,10000000,91.0,829.0,65,82,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1789,24660323,10000000,112.0,2244.0,57,65,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1790,31556959,10000000,130.0,363.0,98,80,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1791,78693371,10000000,94.0,2880.0,15,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1792,26716191,10000000,105.0,760.0,81,59,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1793,32167549,10000000,89.0,3121.0,36,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1794,78096553,10000000,88.0,1656.0,13,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1795,17433072,10000000,107.0,1625.0,64,70,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1796,16153000,10000000,129.0,544.0,73,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1797,17033556,10000000,81.0,2478.0,11,68,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1798,34240572,10000000,99.0,244.0,83,71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1799,15875318,10000000,106.0,1307.0,72,68,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1800,10019109,10000000,126.0,13.0,74,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1801,21094974,10000000,111.0,1260.0,44,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1802,31164747,10000000,97.0,2023.0,4,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1803,7843145,10000000,89.0,6.0,66,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1804,13423176,10000000,94.0,4.0,84,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1805,11766959,10000000,101.0,1625.0,55,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1806,7862131,10000000,87.0,15.0,86,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1807,8890094,10000000,82.0,1403.0,37,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1808,7501132,10000000,106.0,5.0,78,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1809,5241315,10000000,99.0,1284.0,39,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1810,4708127,10000000,83.0,254.0,78,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1811,4608655,10000000,116.0,19.0,87,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1812,3336053,10000000,112.0,1012.0,4,61,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1813,3168858,10000000,102.0,371.0,77,68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1814,3623609,10000000,105.0,4.0,20,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1815,4659110,10000000,102.0,3.0,78,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1816,1049641,10000000,122.0,9.0,93,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1817,598645,10000000,90.0,196.0,5,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1818,355919,10000000,110.0,10.0,54,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1819,150191,10000000,84.0,3.0,82,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1820,106466,10000000,90.0,9.0,35,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1821,109144,10000000,105.0,2.0,32,50,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1822,45779,10000000,86.0,0.0,8,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1823,28048,10000000,111.0,22.0,39,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1824,17704131,10000000,108.0,1.0,10,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1825,36787044,9700000,127.0,3.0,93,82,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1826,21817298,9400000,135.0,19.0,79,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1827,5797456,9200000,89.0,160.0,91,67,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1828,4204857,9200000,104.0,4.0,94,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1829,203630630,9000000,117.0,91.0,97,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1830,111533636,9000000,103.0,2806.0,56,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1831,21571189,9000000,121.0,1823.0,40,65,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1832,18225165,9000000,88.0,2135.0,74,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1833,28773637,9000000,120.0,1335.0,67,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1834,12512317,9000000,85.0,1318.0,31,57,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1835,17462398,9000000,100.0,2040.0,60,64,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1836,1895506,9000000,131.0,340.0,62,94,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1837,1242,9000000,95.0,1.0,25,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1838,22744132,8900000,127.0,3.0,87,79,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1839,328203506,8800000,97.0,879.0,90,59,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1840,47417251,8500000,112.0,4.0,91,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1841,68695443,8500000,98.0,3452.0,18,38,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1842,43528634,8500000,100.0,2575.0,71,66,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1843,50334418,8500000,117.0,2766.0,95,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1844,22885836,8500000,96.0,2027.0,14,49,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1845,10292010,8500000,107.0,6.0,94,63,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1846,1353296,8300000,118.0,1.0,38,38,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1847,212928762,8000000,155.0,1338.0,94,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1848,62599495,8000000,109.0,829.0,92,58,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1849,100642353,8000000,102.0,7.0,91,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1850,76200721,8000000,92.0,2856.0,85,77,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1851,41334735,8000000,100.0,2458.0,94,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1852,26124872,8000000,140.0,1.0,92,82,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1853,53068955,8000000,94.0,2809.0,23,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1854,22850872,8000000,93.0,4.0,96,75,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1855,68838736,8000000,101.0,5.0,83,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1856,10763183,8000000,103.0,2730.0,36,39,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1857,6632950,8000000,100.0,742.0,58,66,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1858,5531455,8000000,90.0,4.0,92,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1859,20005613,8000000,129.0,6.0,92,74,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1860,15644196,8000000,113.0,3.0,80,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1861,524747,8000000,108.0,5.0,39,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1862,2818394,8000000,95.0,5.0,36,48,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1863,109338,8000000,96.0,4.0,32,56,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1864,2721534,8000000,128.0,1.0,69,48,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1865,53086,8000000,97.0,2.0,16,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1866,3505823,8000000,98.0,5.0,20,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1867,1080428,7700000,110.0,2.0,83,74,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1868,106593296,7500000,99.0,32.0,82,81,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1869,40016662,7500000,92.0,5.0,86,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1870,10849158,7500000,92.0,1611.0,63,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1871,8539003,7500000,113.0,245.0,57,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1872,2374225,7500000,117.0,783.0,53,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1873,25397460,7300000,95.0,7.0,96,92,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1874,295492,7200000,119.0,4.0,45,54,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1875,231450102,7000000,96.0,7.0,94,88,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1876,268500000,7000000,175.0,6.0,99,98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1877,170549753,7000000,109.0,2930.0,80,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1878,201463574,7000000,95.0,1140.0,33,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1879,38158601,7000000,107.0,2035.0,56,59,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
